,timestamp,ID,avg_speed,avg_flow,avg_occ,avg_freeflow_speed,samples_below_100pct_ff,samples_below_95pct_ff,samples_below_90pct_ff,samples_below_85pct_ff,samples_below_80pct_ff,samples_below_75pct_ff,samples_below_70pct_ff,samples_below_65pct_ff,samples_below_60pct_ff,samples_below_55pct_ff,samples_below_50pct_ff,samples_below_45pct_ff,samples_below_40pct_ff,samples_below_35pct_ff,samples_below_30pct_ff,samples_below_20pct_ff,samples_below_25pct_ff,samples_below_15pct_ff,samples_below_10pct_ff
1102,02/16/2016 00:42:14,402270,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1103,02/16/2016 00:42:14,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1104,02/16/2016 00:42:14,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1105,02/16/2016 00:42:44,402260,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1106,02/16/2016 00:42:44,402261,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1107,02/16/2016 00:42:44,402262,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1108,02/16/2016 00:42:44,402263,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1109,02/16/2016 00:42:44,402264,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1110,02/16/2016 00:42:44,402265,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1111,02/16/2016 00:42:44,402266,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1112,02/16/2016 00:42:44,402267,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1113,02/16/2016 00:42:44,402268,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1114,02/16/2016 00:42:44,402269,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1115,02/16/2016 00:42:44,402270,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1116,02/16/2016 00:42:44,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1117,02/16/2016 00:42:44,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1118,02/16/2016 00:43:14,402260,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1119,02/16/2016 00:43:14,402261,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1120,02/16/2016 00:43:14,402262,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1121,02/16/2016 00:43:14,402263,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1122,02/16/2016 00:43:14,402264,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1123,02/16/2016 00:43:14,402265,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1124,02/16/2016 00:43:14,402266,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1125,02/16/2016 00:43:14,402267,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1126,02/16/2016 00:43:14,402268,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1127,02/16/2016 00:43:14,402269,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1128,02/16/2016 00:43:14,402270,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1129,02/16/2016 00:43:14,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1130,02/16/2016 00:43:14,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1131,02/16/2016 00:43:44,402260,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1132,02/16/2016 00:43:44,402261,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1133,02/16/2016 00:43:44,402262,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1134,02/16/2016 00:43:44,402263,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1135,02/16/2016 00:43:44,402264,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1136,02/16/2016 00:43:44,402265,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1137,02/16/2016 00:43:44,402266,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1138,02/16/2016 00:43:44,402267,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1139,02/16/2016 00:43:44,402268,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1140,02/16/2016 00:43:44,402269,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1141,02/16/2016 00:43:44,402270,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1142,02/16/2016 00:43:44,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1143,02/16/2016 00:43:44,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1144,02/16/2016 00:44:14,402260,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1145,02/16/2016 00:44:14,402261,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1146,02/16/2016 00:44:14,402262,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1147,02/16/2016 00:44:14,402263,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1148,02/16/2016 00:44:14,402264,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1149,02/16/2016 00:44:14,402265,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1150,02/16/2016 00:44:14,402266,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1151,02/16/2016 00:44:14,402267,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1152,02/16/2016 00:44:14,402268,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1153,02/16/2016 00:44:14,402269,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1154,02/16/2016 00:44:14,402270,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1155,02/16/2016 00:44:14,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1156,02/16/2016 00:44:14,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1157,02/16/2016 00:44:44,402260,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1158,02/16/2016 00:44:44,402261,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1159,02/16/2016 00:44:44,402262,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1160,02/16/2016 00:44:44,402263,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1161,02/16/2016 00:44:44,402264,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1162,02/16/2016 00:44:44,402265,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1163,02/16/2016 00:44:44,402266,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1164,02/16/2016 00:44:44,402267,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1165,02/16/2016 00:44:44,402268,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1166,02/16/2016 00:44:44,402269,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1167,02/16/2016 00:44:44,402270,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1168,02/16/2016 00:44:44,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1169,02/16/2016 00:44:44,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1170,02/16/2016 00:45:14,402260,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1171,02/16/2016 00:45:14,402261,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1172,02/16/2016 00:45:14,402262,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1173,02/16/2016 00:45:14,402263,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1174,02/16/2016 00:45:14,402264,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1175,02/16/2016 00:45:14,402265,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1176,02/16/2016 00:45:14,402266,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1177,02/16/2016 00:45:14,402267,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1178,02/16/2016 00:45:14,402268,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1179,02/16/2016 00:45:14,402269,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1180,02/16/2016 00:45:14,402270,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1181,02/16/2016 00:45:14,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1182,02/16/2016 00:45:14,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1183,02/16/2016 00:45:44,402260,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1184,02/16/2016 00:45:44,402261,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1185,02/16/2016 00:45:44,402262,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1186,02/16/2016 00:45:44,402263,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1187,02/16/2016 00:45:44,402264,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1188,02/16/2016 00:45:44,402265,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1189,02/16/2016 00:45:44,402266,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1190,02/16/2016 00:45:44,402267,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1191,02/16/2016 00:45:44,402268,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1192,02/16/2016 00:45:44,402269,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1193,02/16/2016 00:45:44,402270,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1194,02/16/2016 00:45:44,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1195,02/16/2016 00:45:44,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1196,02/16/2016 00:46:14,402260,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1197,02/16/2016 00:46:14,402261,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1198,02/16/2016 00:46:14,402262,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1199,02/16/2016 00:46:14,402263,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1200,02/16/2016 00:46:14,402264,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1201,02/16/2016 00:46:14,402265,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1202,02/16/2016 00:46:14,402266,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1203,02/16/2016 00:46:14,402267,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1204,02/16/2016 00:46:14,402268,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1205,02/16/2016 00:46:14,402269,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1206,02/16/2016 00:46:14,402270,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1207,02/16/2016 00:46:14,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1208,02/16/2016 00:46:14,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1209,02/16/2016 00:46:44,402260,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1210,02/16/2016 00:46:44,402261,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1211,02/16/2016 00:46:44,402262,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1212,02/16/2016 00:46:44,402263,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1213,02/16/2016 00:46:44,402264,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1214,02/16/2016 00:46:44,402265,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1215,02/16/2016 00:46:44,402266,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1216,02/16/2016 00:46:44,402267,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1217,02/16/2016 00:46:44,402268,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1218,02/16/2016 00:46:44,402269,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1219,02/16/2016 00:46:44,402270,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1220,02/16/2016 00:46:44,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1221,02/16/2016 00:46:44,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1222,02/16/2016 00:47:14,402260,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1223,02/16/2016 00:47:14,402261,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1224,02/16/2016 00:47:14,402262,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1225,02/16/2016 00:47:14,402263,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1226,02/16/2016 00:47:14,402264,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1227,02/16/2016 00:47:14,402265,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1228,02/16/2016 00:47:14,402266,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1229,02/16/2016 00:47:14,402267,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1230,02/16/2016 00:47:14,402268,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1231,02/16/2016 00:47:14,402269,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1232,02/16/2016 00:47:14,402270,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1233,02/16/2016 00:47:14,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1234,02/16/2016 00:47:14,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1235,02/16/2016 00:47:44,402260,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1236,02/16/2016 00:47:44,402261,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1237,02/16/2016 00:47:44,402262,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1238,02/16/2016 00:47:44,402263,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1239,02/16/2016 00:47:44,402264,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1240,02/16/2016 00:47:44,402265,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1241,02/16/2016 00:47:44,402266,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1242,02/16/2016 00:47:44,402267,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1243,02/16/2016 00:47:44,402268,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1244,02/16/2016 00:47:44,402269,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1245,02/16/2016 00:47:44,402270,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1246,02/16/2016 00:47:44,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1247,02/16/2016 00:47:44,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1248,02/16/2016 00:48:14,402260,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1249,02/16/2016 00:48:14,402261,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1250,02/16/2016 00:48:14,402262,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1251,02/16/2016 00:48:14,402263,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1252,02/16/2016 00:48:14,402264,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1253,02/16/2016 00:48:14,402265,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1254,02/16/2016 00:48:14,402266,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1255,02/16/2016 00:48:14,402267,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1256,02/16/2016 00:48:14,402268,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1257,02/16/2016 00:48:14,402269,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1258,02/16/2016 00:48:14,402270,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1259,02/16/2016 00:48:14,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1260,02/16/2016 00:48:14,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1261,02/16/2016 00:48:44,402260,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1262,02/16/2016 00:48:44,402261,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1263,02/16/2016 00:48:44,402262,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1264,02/16/2016 00:48:44,402263,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1265,02/16/2016 00:48:44,402264,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1266,02/16/2016 00:48:44,402265,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1267,02/16/2016 00:48:44,402266,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1268,02/16/2016 00:48:44,402267,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1269,02/16/2016 00:48:44,402268,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1270,02/16/2016 00:48:44,402269,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1271,02/16/2016 00:48:44,402270,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1272,02/16/2016 00:48:44,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1273,02/16/2016 00:48:44,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1274,02/16/2016 00:49:14,402260,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1275,02/16/2016 00:49:14,402261,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1276,02/16/2016 00:49:14,402262,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1277,02/16/2016 00:49:14,402263,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1278,02/16/2016 00:49:14,402264,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1279,02/16/2016 00:49:14,402265,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1280,02/16/2016 00:49:14,402266,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1281,02/16/2016 00:49:14,402267,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1282,02/16/2016 00:49:14,402268,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1283,02/16/2016 00:49:14,402269,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1284,02/16/2016 00:49:14,402270,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1285,02/16/2016 00:49:14,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1286,02/16/2016 00:49:14,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1287,02/16/2016 00:49:44,402260,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1288,02/16/2016 00:49:44,402261,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1289,02/16/2016 00:49:44,402262,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1290,02/16/2016 00:49:44,402263,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1291,02/16/2016 00:49:44,402264,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1292,02/16/2016 00:49:44,402265,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1293,02/16/2016 00:49:44,402266,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1294,02/16/2016 00:49:44,402267,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1295,02/16/2016 00:49:44,402268,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1296,02/16/2016 00:49:44,402269,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1297,02/16/2016 00:49:44,402270,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1298,02/16/2016 00:49:44,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1299,02/16/2016 00:49:44,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1300,02/16/2016 00:50:14,402260,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1301,02/16/2016 00:50:14,402261,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1302,02/16/2016 00:50:14,402262,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1303,02/16/2016 00:50:14,402263,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1304,02/16/2016 00:50:14,402264,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1305,02/16/2016 00:50:14,402265,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1306,02/16/2016 00:50:14,402266,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1307,02/16/2016 00:50:14,402267,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1308,02/16/2016 00:50:14,402268,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1309,02/16/2016 00:50:14,402269,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1310,02/16/2016 00:50:14,402270,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1311,02/16/2016 00:50:14,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1312,02/16/2016 00:50:14,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1313,02/16/2016 00:50:44,402260,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1314,02/16/2016 00:50:44,402261,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1315,02/16/2016 00:50:44,402262,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1316,02/16/2016 00:50:44,402263,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1317,02/16/2016 00:50:44,402264,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1318,02/16/2016 00:50:44,402265,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1319,02/16/2016 00:50:44,402266,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1320,02/16/2016 00:50:44,402267,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1321,02/16/2016 00:50:44,402268,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1322,02/16/2016 00:50:44,402269,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1323,02/16/2016 00:50:44,402270,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1324,02/16/2016 00:50:44,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1325,02/16/2016 00:50:44,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1326,02/16/2016 00:51:14,402260,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1327,02/16/2016 00:51:14,402261,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1328,02/16/2016 00:51:14,402262,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1329,02/16/2016 00:51:14,402263,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1330,02/16/2016 00:51:14,402264,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1331,02/16/2016 00:51:14,402265,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1332,02/16/2016 00:51:14,402266,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1333,02/16/2016 00:51:14,402267,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1334,02/16/2016 00:51:14,402268,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1335,02/16/2016 00:51:14,402269,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1336,02/16/2016 00:51:14,402270,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1337,02/16/2016 00:51:14,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1338,02/16/2016 00:51:14,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1339,02/16/2016 00:51:44,402260,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1340,02/16/2016 00:51:44,402261,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1341,02/16/2016 00:51:44,402262,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1342,02/16/2016 00:51:44,402263,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1343,02/16/2016 00:51:44,402264,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1344,02/16/2016 00:51:44,402265,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1345,02/16/2016 00:51:44,402266,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1346,02/16/2016 00:51:44,402267,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1347,02/16/2016 00:51:44,402268,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1348,02/16/2016 00:51:44,402269,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1349,02/16/2016 00:51:44,402270,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1350,02/16/2016 00:51:44,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1351,02/16/2016 00:51:44,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1352,02/16/2016 00:52:14,402260,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1353,02/16/2016 00:52:14,402261,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1354,02/16/2016 00:52:14,402262,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1355,02/16/2016 00:52:14,402263,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1356,02/16/2016 00:52:14,402264,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1357,02/16/2016 00:52:14,402265,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1358,02/16/2016 00:52:14,402266,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1359,02/16/2016 00:52:14,402267,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1360,02/16/2016 00:52:14,402268,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1361,02/16/2016 00:52:14,402269,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1362,02/16/2016 00:52:14,402270,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1363,02/16/2016 00:52:14,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
